,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
143,1989,1989-12-01,19,3,2019-09-18,0.0,0.0,0,True,False,False,6,2,,4,7,0,0,3,0,0,0,23,34,8,14,,,,,,,,,,,2,0,0,1,4,1,,,,
144,1989,1989-12-01,16,24,2019-09-18,0.0,0.0,0,False,True,False,4,5,OT,3,3,0,0,1,1,0,0,15,27,6,6,,,,,,,,,,,1,1,2,3,1,0,0,1,,
145,1989,1989-12-01,5,13,2019-09-18,0.0,0.0,0,True,False,False,5,2,,1,4,0,2,2,0,0,0,25,39,2,28,,,,,,,,,,,1,1,0,1,4,0,,,,
146,1989,1989-12-01,4,12,2019-09-18,0.0,0.0,0,True,False,False,4,2,,3,2,0,0,0,0,0,0,28,34,6,4,,,,,,,,,,,0,1,1,1,3,0,,,,
147,1989,1989-12-01,15,22,2019-09-18,0.0,0.0,0,False,True,False,3,4,,0,3,0,0,0,0,0,0,35,42,0,6,,,,,,,,,,,2,0,0,3,1,1,,,,
148,1989,1989-12-03,0,15,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,6,6,0,0,1,1,1,0,29,33,12,12,,,,,,,,,,,0,2,0,0,2,0,0,0,,
149,1989,1989-12-03,24,5,2019-09-18,0.0,0.0,0,False,True,False,4,5,,2,5,2,1,0,0,0,0,28,44,18,14,,,,,,,,,,,2,3,1,2,1,0,,,,
150,1989,1989-12-03,22,16,2019-09-18,0.0,0.0,0,True,False,False,3,0,,4,5,0,0,0,0,0,0,,,8,10,,,,,,,,,,,2,0,0,0,1,0,,,,
151,1989,1989-12-03,10,12,2019-09-18,0.0,0.0,0,False,True,False,3,5,,4,4,0,1,3,2,0,0,29,22,8,13,,,,,,,,,,,1,0,0,4,2,1,,,,
152,1989,1989-12-03,13,19,2019-09-18,0.0,0.0,0,True,False,False,3,0,,2,1,0,0,0,0,0,0,34,28,4,2,,,,,,,,,,,1,0,0,0,2,0,,,,
153,1989,1989-12-03,3,4,2019-09-18,0.0,0.0,0,False,True,False,0,7,,1,4,1,1,0,0,0,1,27,22,6,12,,,,,,,,,,,0,3,0,1,0,3,,,,
154,1989,1989-12-05,12,3,2019-09-18,0.0,0.0,0,False,True,False,2,5,,4,7,0,0,1,1,0,0,13,16,8,14,,,,,,,,,,,2,1,0,2,0,2,,,,
155,1989,1989-12-05,5,22,2019-09-18,0.0,0.0,0,False,False,True,4,4,OT,4,9,0,0,1,0,0,0,28,39,8,18,,,,,,,,,,,1,1,2,1,1,2,0,0,,
156,1989,1989-12-05,15,10,2019-09-18,0.0,0.0,0,False,False,True,4,4,OT,4,3,0,0,1,1,1,1,26,28,8,6,,,,,,,,,,,1,1,2,2,1,1,0,0,,
157,1989,1989-12-05,19,24,2019-09-18,0.0,0.0,0,False,False,True,1,1,OT,6,3,0,0,0,0,0,0,38,38,12,6,,,,,,,,,,,1,1,0,0,0,0,0,0,,
158,1989,1989-12-05,16,0,2019-09-18,0.0,0.0,0,False,True,False,1,2,,3,2,0,0,0,0,0,0,31,30,6,4,,,,,,,,,,,0,0,1,0,0,2,,,,
159,1989,1989-12-05,4,13,2019-09-18,0.0,0.0,0,True,False,False,3,2,,8,6,2,1,1,0,0,0,25,29,36,16,,,,,,,,,,,2,2,0,0,1,0,,,,
160,1989,1989-12-08,22,19,2019-09-18,0.0,0.0,0,False,False,True,4,4,OT,5,5,0,0,0,0,0,1,29,24,10,10,,,,,,,,,,,1,1,1,2,2,1,,,,
161,1989,1989-12-08,24,4,2019-09-18,0.0,0.0,0,True,False,False,5,4,,3,4,0,1,2,0,0,0,19,28,6,28,,,,,,,,,,,1,0,2,2,2,2,,,,
162,1989,1989-12-08,13,12,2019-09-18,0.0,0.0,0,False,False,True,4,4,OT,3,4,1,0,1,0,0,0,23,42,16,8,,,,,,,,,,,0,1,1,2,3,1,,,,
163,1989,1989-12-08,10,3,2019-09-18,0.0,0.0,0,True,False,False,5,4,OT,1,1,0,0,0,0,0,0,33,36,2,2,,,,,,,,,,,1,1,3,2,0,1,1,0,,
164,1989,1989-12-08,15,16,2019-09-18,0.0,0.0,0,True,False,False,5,2,,2,2,0,0,0,0,0,0,27,31,4,4,,,,,,,,,,,4,0,1,2,0,0,,,,
165,1989,1989-12-08,0,5,2019-09-18,0.0,0.0,0,False,True,False,4,7,,1,1,0,2,1,1,0,0,33,45,2,27,,,,,,,,,,,0,4,1,2,3,1,,,,
166,1989,1989-12-09,19,0,2019-09-18,0.0,0.0,0,True,False,False,3,2,,4,5,0,0,1,0,0,1,33,39,8,10,,,,,,,,,,,1,0,0,1,2,1,,,,
167,1989,1989-12-10,12,24,2019-09-18,0.0,0.0,0,True,False,False,4,2,,3,5,0,0,2,0,0,0,25,30,6,10,,,,,,,,,,,3,2,0,0,1,0,,,,
168,1989,1989-12-10,5,15,2019-09-18,0.0,0.0,0,False,True,False,3,4,,3,1,0,0,1,0,0,0,29,31,6,2,,,,,,,,,,,1,0,1,2,1,2,,,,
169,1989,1989-12-10,4,22,2019-09-18,0.0,0.0,0,False,True,False,3,4,,2,3,0,0,0,0,0,0,19,31,4,6,,,,,,,,,,,1,1,2,2,0,1,,,,
170,1989,1989-12-10,3,13,2019-09-18,0.0,0.0,0,False,True,False,0,5,,3,4,0,0,0,1,0,0,28,26,6,8,,,,,,,,,,,0,2,0,3,0,0,,,,
171,1989,1989-12-10,16,10,2019-09-18,0.0,0.0,0,True,False,False,6,2,,1,2,0,0,1,0,0,0,21,27,2,4,,,,,,,,,,,0,0,4,2,2,0,,,,
172,1989,1989-12-12,10,13,2019-09-18,0.0,0.0,0,True,False,False,3,1,,3,3,0,0,1,0,0,0,34,37,6,6,,,,,,,,,,,1,0,1,0,1,1,,,,
173,1989,1989-12-12,22,12,2019-09-18,0.0,0.0,0,True,False,False,5,4,,4,6,0,0,2,0,0,0,33,30,8,12,,,,,,,,,,,2,2,1,2,2,0,,,,
174,1989,1989-12-12,24,3,2019-09-18,0.0,0.0,0,True,False,False,5,2,,3,3,2,1,0,0,0,0,19,34,31,10,,,,,,,,,,,4,0,1,1,0,1,,,,
175,1989,1989-12-12,15,19,2019-09-18,0.0,0.0,0,False,True,False,2,13,,3,2,1,0,0,2,0,0,43,22,10,4,,,,,,,,,,,0,2,1,7,1,4,,,,
176,1989,1989-12-12,16,5,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,4,4,0,1,0,0,0,0,34,46,8,12,,,,,,,,,,,0,1,2,0,0,1,,,,
177,1989,1989-12-12,0,4,2019-09-18,0.0,0.0,0,True,False,False,8,3,,4,2,1,0,0,2,0,0,23,27,18,4,,,,,,,,,,,1,1,3,1,4,1,,,,
178,1989,1989-12-15,19,16,2019-09-18,0.0,0.0,0,True,False,False,8,3,,5,6,2,0,2,1,0,0,29,31,35,12,,,,,,,,,,,3,1,3,1,2,1,,,,
179,1989,1989-12-15,12,0,2019-09-18,0.0,0.0,0,True,False,False,4,2,,2,3,0,0,0,0,0,0,34,39,4,6,,,,,,,,,,,2,0,0,1,2,1,,,,
180,1989,1989-12-15,5,10,2019-09-18,0.0,0.0,0,False,True,False,3,7,,3,3,0,2,0,1,0,1,28,37,6,21,,,,,,,,,,,1,3,2,2,0,2,,,,
181,1989,1989-12-15,13,24,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,3,6,0,0,1,0,0,0,23,30,6,12,,,,,,,,,,,1,2,1,0,0,0,,,,
182,1989,1989-12-15,3,22,2019-09-18,0.0,0.0,0,True,False,False,3,2,OT,2,4,1,0,1,0,0,0,22,25,14,8,,,,,,,,,,,1,1,0,1,1,0,1,0,,
183,1989,1989-12-15,4,15,2019-09-18,0.0,0.0,0,False,True,False,0,2,,2,2,0,1,0,0,0,0,21,29,4,14,,,,,,,,,,,0,0,0,2,0,0,,,,
184,1989,1989-12-17,5,19,2019-09-18,0.0,0.0,0,False,True,False,2,5,,1,4,0,0,0,1,0,0,26,36,2,8,,,,,,,,,,,1,2,1,2,0,1,,,,
185,1989,1989-12-17,22,13,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,5,5,0,0,0,0,0,0,29,28,10,10,,,,,,,,,,,1,0,0,1,1,1,,,,
186,1989,1989-12-17,10,24,2019-09-18,0.0,0.0,0,False,True,False,3,6,,2,2,0,0,0,0,0,1,22,24,4,4,,,,,,,,,,,0,0,3,4,0,2,,,,
187,1989,1989-12-17,15,12,2019-09-18,0.0,0.0,0,True,False,False,2,0,,12,8,0,2,2,0,0,0,32,35,24,46,,,,,,,,,,,0,0,1,0,1,0,,,,
188,1989,1989-12-17,16,4,2019-09-18,0.0,0.0,0,True,False,False,3,0,,2,1,0,0,0,0,0,0,32,30,4,2,,,,,,,,,,,2,0,0,0,1,0,,,,
189,1989,1989-12-17,0,3,2019-09-18,0.0,0.0,0,True,False,False,4,1,,2,3,0,1,1,0,0,0,35,34,4,16,,,,,,,,,,,1,0,1,1,2,0,,,,
190,1989,1989-12-19,16,19,2019-09-18,0.0,0.0,0,True,False,False,5,3,,3,3,0,1,3,2,0,0,24,25,6,16,,,,,,,,,,,2,1,0,1,3,1,,,,
191,1989,1990-01-12,12,16,2019-09-18,0.0,0.0,0,True,False,False,5,3,,5,7,0,0,2,1,0,0,,,10,14,,,,,,,,,,,0,0,4,3,1,0,,,,
192,1989,1990-01-12,19,10,2019-09-18,0.0,0.0,0,False,True,False,3,4,OT,7,6,0,1,1,0,0,1,25,31,14,32,,,,,,,,,,,3,0,0,2,0,1,0,1,,
193,1989,1990-01-12,4,5,2019-09-18,0.0,0.0,0,False,True,False,4,6,,2,4,2,3,0,2,0,1,29,28,29,43,,,,,,,,,,,1,3,2,1,0,2,,,,
194,1989,1990-01-12,3,15,2019-09-18,0.0,0.0,0,False,True,False,3,6,,3,4,0,0,0,0,0,0,34,36,6,8,,,,,,,,,,,1,1,2,2,0,3,,,,
195,1989,1990-01-12,24,22,2019-09-18,0.0,0.0,0,False,True,False,4,9,,5,7,2,2,1,1,0,0,14,24,24,44,,,,,,,,,,,0,2,0,6,4,1,,,,
196,1989,1990-01-12,13,0,2019-09-18,0.0,0.0,0,False,True,False,0,6,,5,4,0,0,0,0,0,1,26,37,10,8,,,,,,,,,,,0,2,0,2,0,2,,,,
197,1989,1990-01-14,3,16,2019-09-18,0.0,0.0,0,False,False,True,1,1,OT,2,5,1,0,1,1,0,0,31,31,8,10,,,,,,,,,,,1,1,0,0,0,0,,,,
198,1989,1990-01-14,13,15,2019-09-18,0.0,0.0,0,False,True,False,5,7,,2,2,0,0,0,0,0,0,24,28,4,4,,,,,,,,,,,2,0,1,4,2,3,,,,
199,1989,1990-01-14,24,0,2019-09-18,0.0,0.0,0,True,False,False,4,3,OT,2,5,1,0,2,1,0,0,19,41,14,10,,,,,,,,,,,2,0,1,0,0,3,1,0,,
200,1989,1990-01-14,12,5,2019-09-18,0.0,0.0,0,False,True,False,2,3,,4,6,0,0,1,0,0,1,25,36,8,12,,,,,,,,,,,1,1,1,1,0,1,,,,
201,1989,1990-01-14,4,19,2019-09-18,0.0,0.0,0,True,False,False,4,2,,4,5,0,0,0,1,2,0,22,33,8,10,,,,,,,,,,,2,0,0,1,2,1,,,,
202,1989,1990-01-14,10,22,2019-09-18,0.0,0.0,0,False,False,True,3,3,OT,7,6,0,0,1,1,0,1,30,35,14,12,,,,,,,,,,,2,2,1,0,0,1,,,,
203,1989,1990-01-16,0,22,2019-09-18,0.0,0.0,0,True,False,False,6,4,,3,4,0,0,1,0,0,0,32,27,6,8,,,,,,,,,,,2,3,2,0,2,0,,,,
204,1989,1990-01-16,5,3,2019-09-18,0.0,0.0,0,True,False,False,7,4,,6,7,0,1,1,2,1,1,37,37,12,24,,,,,,,,,,,2,1,3,2,2,1,,,,
205,1989,1990-01-16,15,24,2019-09-18,0.0,0.0,0,True,False,False,4,2,,8,10,2,0,1,1,0,0,31,32,31,20,,,,,,,,,,,0,1,2,1,2,0,,,,
206,1989,1990-01-16,16,13,2019-09-18,0.0,0.0,0,True,False,False,4,1,,2,1,0,0,0,1,0,0,25,39,4,2,,,,,,,,,,,2,0,0,1,2,0,,,,
207,1989,1990-01-16,19,12,2019-09-18,0.0,0.0,0,True,False,False,9,3,,4,6,1,0,1,2,0,0,30,32,12,12,,,,,,,,,,,2,1,5,2,2,0,,,,
208,1989,1990-01-16,4,10,2019-09-18,0.0,0.0,0,False,True,False,3,4,,2,3,0,0,0,1,0,0,28,33,4,6,,,,,,,,,,,2,3,1,1,0,0,,,,
209,1989,1990-01-19,3,19,2019-09-18,0.0,0.0,0,False,True,False,0,2,,2,3,2,1,0,0,0,0,25,24,24,16,,,,,,,,,,,0,0,0,1,0,1,,,,
210,1989,1990-01-19,13,5,2019-09-18,0.0,0.0,0,True,False,False,4,3,OT,3,5,0,0,0,0,0,1,38,28,6,10,,,,,,,,,,,1,0,1,2,1,1,1,0,,
211,1989,1990-01-19,22,15,2019-09-18,0.0,0.0,0,True,False,False,5,3,,5,3,0,0,2,1,0,0,29,29,10,6,,,,,,,,,,,1,0,2,1,2,2,,,,
212,1989,1990-01-19,24,16,2019-09-18,0.0,0.0,0,True,False,False,5,0,,5,3,0,0,1,0,0,0,20,20,10,6,,,,,,,,,,,2,0,3,0,0,0,,,,
213,1989,1990-01-19,10,0,2019-09-18,0.0,0.0,0,True,False,False,9,5,,5,6,0,0,4,2,0,0,29,32,10,12,,,,,,,,,,,3,0,2,3,4,2,,,,
214,1989,1990-01-19,12,4,2019-09-18,0.0,0.0,0,True,False,False,5,1,,0,4,2,0,1,1,0,0,25,34,25,8,,,,,,,,,,,3,0,2,0,0,1,,,,
215,1989,1990-01-23,12,10,2019-09-18,0.0,0.0,0,False,True,False,1,5,,3,4,0,0,0,1,0,0,29,30,6,8,,,,,,,,,,,0,1,0,2,1,2,,,,
216,1989,1990-01-23,19,13,2019-09-18,0.0,0.0,0,True,False,False,5,3,,2,2,1,0,2,0,0,0,29,25,14,4,,,,,,,,,,,1,1,2,1,2,1,,,,
217,1989,1990-01-23,16,22,2019-09-18,0.0,0.0,0,True,False,False,5,2,,2,0,2,1,0,0,0,0,31,32,29,4,,,,,,,,,,,1,0,2,0,2,2,,,,
218,1989,1990-01-23,15,0,2019-09-18,0.0,0.0,0,True,False,False,2,1,,2,3,0,0,0,0,1,0,18,33,4,6,,,,,,,,,,,0,0,1,0,1,0,,,,
219,1989,1990-01-23,5,24,2019-09-18,0.0,0.0,0,True,False,False,3,0,,9,8,0,0,1,0,0,0,52,26,18,16,,,,,,,,,,,0,0,1,0,2,0,,,,
220,1989,1990-01-23,4,3,2019-09-18,0.0,0.0,0,True,False,False,5,1,,5,6,0,0,2,0,1,0,21,31,10,12,,,,,,,,,,,0,1,4,0,1,0,,,,
221,1989,1990-01-26,24,19,2019-09-18,0.0,0.0,0,True,False,False,4,3,,3,4,0,1,0,0,0,0,25,27,6,18,,,,,,,,,,,2,1,0,2,2,0,,,,
222,1989,1990-01-26,22,5,2019-09-18,0.0,0.0,0,False,False,True,5,5,OT,2,4,1,0,1,0,1,0,29,37,14,8,,,,,,,,,,,2,1,1,2,2,2,,,,
223,1989,1990-01-26,3,12,2019-09-18,0.0,0.0,0,False,False,True,7,7,OT,3,5,1,2,2,1,0,1,33,27,11,30,,,,,,,,,,,2,3,3,3,2,0,,,,
224,1989,1990-01-26,13,4,2019-09-18,0.0,0.0,0,True,False,False,2,1,,1,4,0,0,0,0,0,0,26,18,2,8,,,,,,,,,,,2,0,0,0,0,1,,,,
225,1989,1990-01-26,10,15,2019-09-18,0.0,0.0,0,False,True,False,4,5,,7,8,0,0,1,1,0,0,24,33,14,16,,,,,,,,,,,3,0,1,3,0,2,,,,
226,1989,1990-01-26,0,16,2019-09-18,0.0,0.0,0,False,False,True,3,3,OT,5,6,0,0,1,1,0,1,43,26,10,12,,,,,,,,,,,1,1,1,1,0,1,,,,
227,1989,1990-01-30,4,24,2019-09-18,0.0,0.0,0,False,False,True,6,6,OT,1,2,0,0,0,0,0,0,25,36,2,4,,,,,,,,,,,3,1,1,3,2,2,,,,
228,1989,1990-01-30,12,13,2019-09-18,0.0,0.0,0,True,False,False,4,2,,5,6,0,0,0,1,0,0,29,17,10,12,,,,,,,,,,,1,0,3,2,0,0,,,,
229,1989,1990-01-30,19,22,2019-09-18,0.0,0.0,0,False,True,False,2,7,,6,9,1,0,1,1,0,2,29,33,22,18,,,,,,,,,,,0,3,1,1,1,3,,,,
230,1989,1990-01-30,16,15,2019-09-18,0.0,0.0,0,True,False,False,4,1,,3,5,0,0,1,0,0,0,26,30,6,10,,,,,,,,,,,1,0,1,1,2,0,,,,
231,1989,1990-01-30,5,0,2019-09-18,0.0,0.0,0,True,False,False,6,4,,3,4,0,0,2,0,0,0,31,38,6,8,,,,,,,,,,,2,1,1,1,3,2,,,,
232,1989,1990-01-30,3,10,2019-09-18,0.0,0.0,0,True,False,False,4,2,,4,5,0,0,2,0,0,0,27,25,8,10,,,,,,,,,,,3,0,0,2,1,0,,,,
233,1989,1990-02-02,13,3,2019-09-18,0.0,0.0,0,True,False,False,6,3,,6,4,1,0,2,1,2,0,27,43,22,8,,,,,,,,,,,2,1,2,2,2,0,,,,
234,1989,1990-02-02,22,4,2019-09-18,0.0,0.0,0,False,False,True,5,5,OT,5,5,0,1,2,0,0,0,19,25,10,20,,,,,,,,,,,1,0,2,2,2,3,,,,
235,1989,1990-02-02,24,12,2019-09-18,0.0,0.0,0,True,False,False,6,2,,6,5,2,0,1,0,1,0,30,31,32,10,,,,,,,,,,,0,0,2,2,4,0,,,,
236,1989,1990-02-02,15,5,2019-09-18,0.0,0.0,0,True,False,False,4,2,,3,1,0,1,3,0,0,0,31,30,6,7,,,,,,,,,,,2,2,2,0,0,0,,,,
237,1989,1990-02-02,10,16,2019-09-18,0.0,0.0,0,False,False,True,3,3,OT,1,2,0,0,0,0,0,0,34,26,2,4,,,,,,,,,,,0,0,2,2,1,1,,,,
238,1989,1990-02-02,0,19,2019-09-18,0.0,0.0,0,True,False,False,5,2,,1,2,0,0,0,0,0,0,27,33,2,4,,,,,,,,,,,2,1,3,0,0,1,,,,
239,1989,1990-02-04,19,5,2019-09-18,0.0,0.0,0,True,False,False,5,1,,9,7,0,0,2,0,0,0,29,23,18,14,,,,,,,,,,,2,1,3,0,0,0,,,,
240,1989,1990-03-09,12,22,2019-09-18,0.0,0.0,0,False,True,False,2,3,,3,4,0,0,1,1,0,0,27,29,6,8,,,,,,,,,,,0,0,0,1,2,2,,,,
241,1989,1990-03-09,5,16,2019-09-18,0.0,0.0,0,True,False,False,6,1,,6,8,0,0,1,1,0,0,27,34,12,16,,,,,,,,,,,1,0,2,1,3,0,,,,
242,1989,1990-03-09,19,15,2019-09-18,0.0,0.0,0,True,False,False,5,2,,7,3,0,0,1,1,1,0,23,32,14,6,,,,,,,,,,,2,0,2,2,1,0,,,,
243,1989,1990-03-09,4,0,2019-09-18,0.0,0.0,0,True,False,False,3,1,,3,4,0,0,0,0,0,1,33,31,6,8,,,,,,,,,,,2,0,0,0,1,1,,,,
244,1989,1990-03-09,13,10,2019-09-18,0.0,0.0,0,False,False,True,1,1,OT,3,3,0,0,1,0,0,0,26,36,6,6,,,,,,,,,,,0,0,1,1,0,0,,,,
245,1989,1990-03-09,3,24,2019-09-18,0.0,0.0,0,False,True,False,2,5,,4,5,0,0,0,0,0,0,22,22,8,10,,,,,,,,,,,2,2,0,1,0,2,,,,
246,1989,1990-03-13,22,3,2019-09-18,0.0,0.0,0,True,False,False,3,2,,5,4,0,1,1,0,0,0,23,40,10,17,,,,,,,,,,,2,1,0,0,1,1,,,,
247,1989,1990-03-13,24,13,2019-09-18,0.0,0.0,0,False,True,False,2,3,,6,9,0,0,1,0,0,0,26,25,12,18,,,,,,,,,,,0,0,2,1,0,2,,,,
248,1989,1990-03-13,16,19,2019-09-18,0.0,0.0,0,False,True,False,1,2,,2,3,0,0,0,1,1,0,30,29,4,6,,,,,,,,,,,0,1,0,0,1,1,,,,
249,1989,1990-03-13,10,5,2019-09-18,0.0,0.0,0,True,False,False,7,2,,2,4,0,0,1,0,0,0,40,24,4,8,,,,,,,,,,,4,0,0,0,3,2,,,,
250,1989,1990-03-13,15,4,2019-09-18,0.0,0.0,0,True,False,False,5,1,,6,6,1,0,2,1,0,0,25,30,16,12,,,,,,,,,,,3,0,1,0,1,1,,,,
251,1989,1990-03-13,0,12,2019-09-18,0.0,0.0,0,False,True,False,1,2,,4,6,0,0,0,2,0,0,37,39,8,12,,,,,,,,,,,0,0,0,0,1,2,,,,
252,1989,1990-03-16,19,5,2019-09-18,0.0,0.0,0,False,True,False,3,4,,3,7,0,0,1,0,0,0,25,31,6,14,,,,,,,,,,,2,2,1,1,0,1,,,,
253,1989,1990-03-16,4,16,2019-09-18,0.0,0.0,0,True,False,False,5,3,,7,6,0,0,1,1,1,1,21,11,14,12,,,,,,,,,,,2,0,1,3,2,0,,,,
254,1989,1990-03-16,12,15,2019-09-18,0.0,0.0,0,False,True,False,0,5,DW,5,4,1,0,0,1,1,0,25,32,20,8,,,,,,,,,,,0,3,2,0,0,1,,,,
255,1989,1990-03-16,13,22,2019-09-18,0.0,0.0,0,True,False,False,4,2,,7,4,0,2,1,1,0,0,34,37,14,27,,,,,,,,,,,0,0,3,2,1,0,,,,
256,1989,1990-03-16,3,0,2019-09-18,0.0,0.0,0,False,True,False,3,7,,5,9,0,0,2,1,0,1,32,20,10,18,,,,,,,,,,,0,4,2,2,1,1,,,,
257,1989,1990-03-16,24,10,2019-09-18,0.0,0.0,0,True,False,False,6,2,,4,6,0,0,0,0,0,0,16,23,8,12,,,,,,,,,,,2,1,2,0,2,1,,,,
258,1989,1990-03-18,10,19,2019-09-18,0.0,0.0,0,True,False,False,3,2,,7,5,0,1,0,0,0,0,31,31,14,20,,,,,,,,,,,1,0,0,0,2,2,,,,
259,1989,1990-03-18,22,24,2019-09-18,0.0,0.0,0,True,False,False,9,1,,9,9,1,3,3,0,1,0,24,40,22,36,,,,,,,,,,,3,0,5,0,1,1,,,,
260,1989,1990-03-18,5,4,2019-09-18,0.0,0.0,0,False,True,False,3,6,,1,2,0,0,0,0,0,0,25,34,2,4,,,,,,,,,,,2,1,0,4,1,1,,,,
261,1989,1990-03-18,16,12,2019-09-18,0.0,0.0,0,False,False,True,3,3,OT,3,4,0,0,0,2,0,0,,35,6,8,,,,,,,,,,,0,1,2,1,1,1,,,,
262,1989,1990-03-18,15,3,2019-09-18,0.0,0.0,0,True,False,False,8,1,,7,5,1,0,3,0,1,0,27,25,18,10,,,,,,,,,,,3,0,1,0,4,1,,,,
263,1989,1990-03-18,0,13,2019-09-18,0.0,0.0,0,True,False,False,8,3,,2,4,0,0,1,0,1,0,25,22,4,8,,,,,,,,,,,5,1,2,1,1,1,,,,
264,1989,1990-03-21,4,12,2019-09-18,0.0,0.0,0,True,False,False,6,3,,7,6,0,0,3,0,0,0,28,27,14,12,,,,,,,,,,,1,1,3,1,2,1,,,,
265,1989,1990-03-21,5,10,2019-09-18,0.0,0.0,0,False,True,False,4,5,,4,3,2,1,2,2,0,0,24,37,22,10,,,,,,,,,,,1,1,3,2,0,2,,,,
266,1989,1990-03-21,0,13,2019-09-18,0.0,0.0,0,False,True,False,1,3,,3,5,0,0,0,0,0,0,24,33,6,10,,,,,,,,,,,0,0,0,2,1,1,,,,
267,1989,1990-03-21,24,19,2019-09-18,0.0,0.0,0,False,True,False,2,3,,7,10,1,2,2,2,0,0,21,26,18,34,,,,,,,,,,,1,2,1,0,0,1,,,,
268,1989,1990-03-21,22,15,2019-09-18,0.0,0.0,0,True,False,False,5,4,,6,2,0,0,0,0,0,0,19,38,12,4,,,,,,,,,,,0,1,4,0,1,3,,,,
269,1989,1990-03-21,16,3,2019-09-18,0.0,0.0,0,True,False,False,5,1,,3,6,0,0,0,0,1,0,,31,6,12,,,,,,,,,,,2,0,3,0,0,1,,,,
270,1989,1990-03-22,5,10,2019-09-18,0.0,0.0,0,True,False,False,3,2,,4,6,0,0,0,0,0,0,25,61,8,12,,,,,,,,,,,2,1,0,1,1,0,,,,
271,1989,1990-03-22,16,3,2019-09-18,0.0,0.0,0,True,False,False,4,3,OT,7,5,0,0,3,1,0,0,,18,14,10,,,,,,,,,,,0,0,3,1,0,2,,,,
272,1989,1990-03-22,0,13,2019-09-18,0.0,0.0,0,False,True,False,2,5,,3,5,0,0,1,2,0,0,23,32,6,10,,,,,,,,,,,2,3,0,1,0,1,,,,
273,1989,1990-03-22,24,19,2019-09-18,0.0,0.0,0,False,True,False,3,5,,11,13,0,1,2,4,0,0,24,33,22,36,,,,,,,,,,,1,0,1,3,1,2,,,,
274,1989,1990-03-22,22,15,2019-09-18,0.0,0.0,0,False,True,False,2,5,,5,5,0,0,0,1,0,0,23,3,10,10,,,,,,,,,,,1,1,1,2,0,2,,,,
275,1989,1990-03-22,4,12,2019-09-18,0.0,0.0,0,True,False,False,3,1,,2,5,0,0,1,0,0,0,58,18,4,10,,,,,,,,,,,1,1,1,0,1,0,,,,
276,1989,1990-03-25,3,16,2019-09-18,0.0,0.0,0,True,False,False,1,0,,3,3,0,0,0,0,0,0,,,6,6,,,,,,,,,,,1,0,0,0,0,0,,,,
277,1989,1990-03-25,13,0,2019-09-18,0.0,0.0,0,True,False,False,4,2,,3,5,1,0,3,1,0,1,28,24,16,10,,,,,,,,,,,1,1,0,1,3,0,,,,
278,1989,1990-03-25,15,22,2019-09-18,0.0,0.0,0,True,False,False,2,1,PS,1,4,1,1,0,0,0,0,43,29,6,12,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0
279,1989,1990-03-25,19,24,2019-09-18,0.0,0.0,0,True,False,False,10,0,,6,7,1,0,3,0,0,0,26,20,16,14,,,,,,,,,,,5,0,3,0,2,0,,,,
280,1989,1990-03-25,10,5,2019-09-18,0.0,0.0,0,False,True,False,1,4,,1,3,0,0,1,0,0,0,49,39,2,6,,,,,,,,,,,1,1,0,1,0,2,,,,
281,1989,1990-03-25,12,4,2019-09-18,0.0,0.0,0,True,False,False,3,1,,4,3,1,1,1,0,0,0,28,30,12,10,,,,,,,,,,,2,1,1,0,0,0,,,,
282,1989,1990-03-26,12,4,2019-09-18,0.0,0.0,0,False,True,False,4,7,,1,3,0,0,1,0,0,0,30,25,2,6,,,,,,,,,,,2,2,1,1,1,4,,,,
283,1989,1990-03-26,10,5,2019-09-18,0.0,0.0,0,False,True,False,2,7,,6,8,0,0,0,2,0,1,32,23,12,16,,,,,,,,,,,0,1,0,5,2,1,,,,
284,1989,1990-03-26,3,16,2019-09-18,0.0,0.0,0,False,True,False,2,3,PS,5,7,1,1,0,1,0,0,,,14,18,,,,,,,,,,,2,0,0,0,0,2,0,0,0,1
285,1989,1990-03-26,15,22,2019-09-18,0.0,0.0,0,False,True,False,4,5,OT,2,6,0,0,1,2,0,0,39,27,4,12,,,,,,,,,,,2,3,2,0,0,1,0,1,,
286,1989,1990-03-28,22,15,2019-09-18,0.0,0.0,0,False,True,False,1,3,,3,4,1,1,1,0,0,1,19,35,10,12,,,,,,,,,,,0,0,0,1,1,2,,,,
287,1989,1990-03-30,23,18,2019-09-18,0.0,0.0,0,True,False,False,3,0,,4,2,0,1,1,0,0,0,28,33,8,16,,,,,,,,,,,2,0,1,0,0,0,,,,
